StudyNo,AgeGroup,PrimeInstruction,ExperimentName,Subject,Procedure,Trial,Both,Neither,Phonological,Semantic,Prime,PrimeCondition,Question.RESP,State.RT,FreeResp,FreeResp.RT,Accuracy,FreeRespPrimeIntrusion,Target,MCCorrect,McResp,McAcc,McRT,a,b,c,d,e,McActualResp,WhichPrime,ToEliminate,Word1,Word2,Word3,Word4,Word5,Word6,Word7,Word8,Word9,Word10,Word11,Word12,Word13,Word14,Word15,Word16,Word17,Word18,Word19,Word20,Word21,Word22
5,Young,NotThePrime,tot not the prime,180,ExpProc4,8,opaque,lazy,obstruct,esoteric,ESOTERIC,R,3,2047,eccentric,3217,0,0,obscure,a,c,0,2651,obscure,obstruct,esoteric,opaque,lazy,esoteric,R,0,Not,readily,understood,or,clearly,expressed,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,9,Sardinia,watch,sizzle,Corsica,SARDINIA,B,3,2878,Gibralter,7123,0,0,Sicily,a,a,1,4024,Sicily,sizzle,Corsica,Sardinia,watch,Sicily,X,0,The,largest,Mediterranean,island;,the,Italian,island,known,for,its,archaelogical,sites,and,major,cities,such,as,Palermo,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,10,Robertson,vowel,robbery,Ashe,ROBERTSON,B,1,583,Robinson,2322,1,0,Robinson,b,b,1,1731,robbery,Robinson,Robertson,vowel,Ashe,Robinson,X,0,Last,name,of,first,African,American,Major,League,Baseball,player,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,11,monogamy,jelly,monogram,invariability,INVARIABILITY,R,2,2943,,858,0,0,monotony,e,e,1,2741,jelly,monogamy,monogram,invariability,monotony,monotony,X,0,Tedious,sameness,of,tone,or,sound,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,12,Driscoll,chew,deed,Gable,DEED,P,1,1001,Deen,1959,0,0,Dean,d,d,1,2884,Driscoll,Gable,chew,Dean,deed,Dean,X,0,Last,name,of,American,actor,known,for,his,role,in,Rebel,Without,A,Cause,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,13,Clayborn,knock,commence,Sawyer,KNOCK,U,4,2856,Clemens,3958,1,0,Clemens,c,c,1,1783,Sawyer,knock,Clemens,commence,Clayborn,Clemens,X,0,Original,last,name,of,Mark,Twain,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,14,Osborne,cashew,osmosis,Booth,BOOTH,R,1,1418,Oswald,6081,1,0,Oswald,e,e,1,1465,cashew,Osborne,osmosis,Booth,Oswald,Oswald,X,0,Last,name,of,JFK's,assassin,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,15,compatible,head,cognizant,matching,COGNIZANT,P,2,1957,,962,0,0,congruent,c,e,0,4304,matching,head,congruent,cognizant,compatible,compatible,B,0,Identical,in,form;,coinciding,exactly,when,superimposed,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,16,individualism,finger,idiomatic,uniqueness,UNIQUENESS,R,4,1521,unique,1909,0,0,idiosyncrasy,a,c,0,3123,idiosyncrasy,idiomatic,uniqueness,individualism,finger,uniqueness,R,1,A,distinctive,or,peculiar,feature,or,characteristic,of,an,"individual,","place,",or,thing,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,17,Tennyson,hum,thorny,Emerson,TENNYSON,B,4,3888,Tennyson,9276,0,1,Thoreau,d,d,1,2071,Tennyson,Emerson,hum,Thoreau,thorny,Thoreau,X,0,Last,name,of,American,transcendentalist,known,for,Walden,and,Civil,Disobedience,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,18,Ontario,jump,otter,Toronto,ONTARIO,B,1,306,Ottawa,2207,1,0,Ottawa,b,b,1,2748,otter,Ottawa,Ontario,jump,Toronto,Ottawa,X,0,Capital,of,Canada,,,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,19,bilateral,youth,biannual,equation,YOUTH,U,3,3756,equation,2619,0,0,binomial,d,d,1,2434,bilateral,equation,youth,binomial,biannual,binomial,X,0,A,mathematical,expression,consisting,of,two,terms,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,20,terse,debt,tassle,withdrawn,TERSE,B,4,1799,quiet,4626,0,0,taciturn,c,a,0,2764,withdrawn,debt,taciturn,tassle,terse,withdrawn,R,0,Saying,"little,","reserved,",uncommunicative,,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,21,literate,candle,locket,verbose,VERBOSE,R,4,1129,verbose,1444,0,1,loquacious,c,c,1,3842,verbose,candle,loquacious,locket,literate,loquacious,X,0,Tending,to,talk,much,or,freely;,chatty,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,22,introduce,yellow,implement,mention,MENTION,R,2,567,,1435,0,0,interject,b,b,1,2322,implement,interject,introduce,yellow,mention,interject,X,0,To,say,something,"abruptly,",especially,as,an,aside,or,interruption,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,23,Bangalore,cap,banister,Laos,CAP,U,4,2549,Bangkok,2469,1,0,Bangkok,c,c,1,1601,Laos,cap,Bangkok,banister,Bangalore,Bangkok,X,0,Capital,of,Thailand,,,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,24,Cunningham,point,cummerbund,Browning,CUMMERBUND,P,2,1114,,571,0,0,Cummings,a,a,1,2479,Cummings,cummerbund,Browning,Cunningham,point,Cummings,X,0,20th,century,American,poet,whose,trademark,was,using,only,lowercase,letters,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,25,applause,wood,acclimate,testimonial,WOOD,U,4,2125,commendation,2860,0,0,accolade,d,d,1,3594,applause,testimonial,wood,accolade,acclimate,accolade,X,0,A,ceremonial,embrace;,an,award,or,expression,of,praise,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,26,befuddle,glass,boardwalk,stupefy,GLASS,U,2,388,,1006,0,0,bewilder,a,d,0,2772,bewilder,boardwalk,stupefy,befuddle,glass,befuddle,B,0,To,cause,someone,to,become,perplexed,and,confused,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,27,forest,kick,folding,vegetation,FOLDING,P,2,978,,760,0,0,foliage,e,d,0,3277,kick,forest,folding,vegetation,foliage,vegetation,R,0,A,cluster,of,"leaves,","buds,",or,branches,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,28,omniscient,shrimp,omnivorous,endless,ENDLESS,R,4,1266,powerful,3614,0,0,omnipotent,b,b,1,2004,omnivorous,omnipotent,omniscient,shrimp,endless,omnipotent,X,0,Having,unlimited,power;,able,to,do,anything,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,29,advantageous,bottle,austere,favorable,BOTTLE,U,4,1418,future,1474,0,0,auspicious,c,c,1,2135,favorable,bottle,auspicious,austere,advantageous,auspicious,X,0,Showing,or,suggesting,that,future,success,is,likely,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,30,placebo,hype,panda,remedy,PLACEBO,B,1,706,panacea,1794,1,0,panacea,d,d,1,1532,placebo,remedy,hype,panacea,panda,panacea,X,0,A,medicine,which,can,cure,any,illness,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,31,hibiscus,ill,harbinger,blossoming,BLOSSOMING,R,3,295,herb,1861,0,0,herbaceous,c,c,1,2629,blossoming,ill,herbaceous,harbinger,hibiscus,herbaceous,X,0,Term,for,type,of,plant,without,woody,or,persistent,"stem,",whose,leaves,and,roots,are,often,used,for,"food,","medicine,",or,scent
5,Young,NotThePrime,tot not the prime,180,ExpProc4,32,fortunate,lapse,forsee,haphazard,FORSEE,P,4,1168,fortunate,11817,0,0,fortuitous,c,e,0,5422,haphazard,lapse,fortuitous,forsee,fortunate,fortunate,B,0,Happening,by,a,lucky,chance,or,by,accident,rather,than,by,design,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,33,promiscuous,gem,polygon,marriage,PROMISCUOUS,B,1,1090,promiscuous,2900,0,1,polygamy,e,b,0,3313,gem,promiscuous,polygon,marriage,polygamy,promiscuous,B,0,The,practice,of,having,more,than,one,spouse,at,the,same,time,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,34,Namibia,bump,narrate,Tripoli,TRIPOLI,R,1,898,Tripoli,3227,0,1,Nairobi,d,d,1,2486,Namibia,Tripoli,bump,Nairobi,narrate,Nairobi,X,0,Capital,of,Kenya,,,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,35,Alps,phone,android,Himalayas,PHONE,U,3,1280,Andes,1780,1,0,Andes,e,e,1,1799,phone,Alps,android,Himalayas,Andes,Andes,X,0,South,America's,largest,mountain,range,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,36,feverish,duck,forever,devout,FOREVER,P,4,1208,passion,3326,0,0,fervent,a,a,1,3949,fervent,forever,devout,feverish,duck,fervent,X,0,Having,or,displaying,a,passionate,intensity,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,37,acronym,chute,analytic,puzzle,CHUTE,U,1,241,anagram,2144,1,0,anagram,e,e,1,1743,chute,acronym,analytic,puzzle,anagram,anagram,X,0,Word,made,by,changing,the,order,of,letters,in,another,word;,e.g.,"plum,",lump,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,38,Pilsen,coin,prawn,Belgrade,PILSEN,B,1,438,Prahah,1679,0,0,Prague,a,a,1,1829,Prague,prawn,Belgrade,Pilsen,coin,Prague,X,0,Capital,of,Czechoslovakia,,,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,39,Hamilton,disc,handle,Jefferson,HANDLE,P,1,1221,Hancock,2059,1,0,Hancock,a,a,1,1294,Hancock,handle,Jefferson,Hamilton,disc,Hancock,X,0,Last,name,of,first,man,to,sign,the,Declaration,of,Independence,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,40,diffidence,alarm,decadence,yielding,DECADENCE,P,4,1539,docile,1581,0,0,deference,a,a,1,2495,deference,decadence,yielding,diffidence,alarm,deference,X,0,Humble,submission,and,respect,,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,41,Quinn,lawn,quake,Mondale,QUINN,B,3,1692,Quigley,4194,0,0,Quayle,a,a,1,1666,Quayle,quake,Mondale,Quinn,lawn,Quayle,X,1,Last,name,of,vice,president,of,George,H.W.,Bush,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,42,epidemiology,night,emblematic,neonatology,EMBLEMATIC,P,4,1237,embryonic,1851,0,0,embryology,d,d,1,2076,epidemiology,neonatology,night,embryology,emblematic,embryology,X,0,The,study,of,the,developing,fetus,before,birth,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,43,corpse,wine,canvas,skeleton,WINE,U,4,925,corpse,2083,0,0,carcass,c,c,1,2684,skeleton,wine,carcass,canvas,corpse,carcass,X,0,The,complete,remains,of,a,dead,"animal,",especially,at,a,butcher's,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,44,bland,judge,banter,ordinary,JUDGE,U,2,849,,564,0,0,banal,b,b,1,2472,banter,banal,bland,judge,ordinary,banal,X,0,Obvious,or,trite;,commonplace,,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,45,advance,plank,adverb,condone,PLANK,U,4,581,plead,1320,0,0,advocate,c,c,1,2971,condone,plank,advocate,adverb,advance,advocate,X,0,To,plead,the,cause,of,another;,to,support,or,promote,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,46,litigate,uncle,label,perjury,PERJURY,R,1,423,libel,1841,1,0,libel,d,d,1,1809,litigate,perjury,uncle,libel,label,libel,X,0,The,illegal,act,of,writing,untrue,things,about,someone,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,47,frivolous,pawn,facilitate,sarcastic,FACILITATE,P,2,824,,804,0,0,facetious,d,d,1,5841,frivolous,sarcastic,pawn,facetious,facilitate,facetious,X,0,Treating,serious,issues,with,deliberately,inappropiate,humor,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,48,Carlisle,lock,carwash,Edison,LOCK,U,4,884,Carver,1517,1,0,Carver,e,e,1,1729,lock,Carlisle,carwash,Edison,Carver,Carver,X,0,Last,name,of,man,credited,with,inventing,peanut,butter,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,49,Austen,truck,alchemy,Bronte,TRUCK,U,1,243,Walcott,1642,0,0,Alcott,e,e,1,1915,truck,Austen,alchemy,Bronte,Alcott,Alcott,X,0,Last,name,of,author,of,Little,Women,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,50,paradigm,runt,parachute,ideal,PARADIGM,B,2,837,,608,0,0,paragon,a,d,0,3611,paragon,parachute,ideal,paradigm,runt,paradigm,B,0,A,person,or,thing,characterized,as,a,perfect,example,of,a,particular,quality,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,51,Clark,length,clap,Frazier,LENGTH,U,2,1150,,1230,0,0,Clay,c,c,1,2132,Frazier,length,Clay,clap,Clark,Clay,X,0,Original,last,name,of,Muhammad,Ali,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,52,otolaryngology,bank,ornate,herpetology,HERPETOLOGY,R,2,2834,,1353,0,0,ornithology,c,c,1,2379,herpetology,bank,ornithology,ornate,otolaryngology,ornithology,X,0,Branch,of,zoology,dealing,with,birds,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,53,Yosemite,gate,yesterday,Glacier,YOSEMITE,B,1,277,Yellowstone,3250,1,0,Yellowstone,e,e,1,1644,gate,Yosemite,yesterday,Glacier,Yellowstone,Yellowstone,X,0,National,park,in,which,Old,Faithful,is,located,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,54,Walker,neck,wake,Kent,WALKER,B,1,226,Wayne,2250,1,0,Wayne,e,e,1,1269,neck,Walker,wake,Kent,Wayne,Wayne,X,0,Last,name,of,Batman's,secret,identity,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,55,Reeves,sweat,reverend,Adams,REEVES,B,1,299,Rever,1431,0,0,Revere,d,d,1,1599,Reeves,Adams,sweat,Revere,reverend,Revere,X,0,Last,name,of,American,revolutionary,known,for,his,midnight,ride,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,56,Lindell,cash,linoleum,Earhart,EARHART,R,1,1159,Lindbergh,2158,1,0,Lindbergh,e,e,1,1573,cash,Lindell,linoleum,Earhart,Lindbergh,Lindbergh,X,0,Last,name,of,first,person,to,fly,solo,nonstop,across,Atlantic,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,57,twitch,weak,tip,jerk,TWITCH,B,3,877,twitch,1791,0,1,tic,d,d,1,2530,twitch,jerk,weak,tic,tip,tic,X,0,A,habitual,spastic,motion,of,particular,"muscles,",especially,in,the,face,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,58,commitment,freeze,convenient,protocol,CONVENIENT,P,3,1034,covenant,1959,1,0,covenant,a,a,1,1548,covenant,convenient,protocol,commitment,freeze,covenant,X,0,A,promise,between,God,and,humans,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,59,algorithm,cat,abscess,slide rule,CAT,U,1,541,abascus,1579,0,0,abacus,c,c,1,2212,slide rule,cat,abacus,abscess,algorithm,abacus,X,0,Instrument,for,performing,calculations,by,sliding,beads,along,rods,or,grooves,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,60,Melville,bunch,miracle,Albee,ALBEE,R,1,861,Miller,1167,1,0,Miller,d,d,1,1503,Melville,Albee,bunch,Miller,miracle,Miller,X,0,Last,name,of,the,author,of,The,Crucible,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,61,camoflauge,bagel,camelback,gecko,BAGEL,U,1,345,chamaeleon,3637,0,0,chameleon,e,e,1,1553,bagel,camoflauge,camelback,gecko,chameleon,chameleon,X,0,A,small,lizard,with,skin,that,changes,color,to,match,its,surroundings,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,62,Christie,air,careless,Rowling,AIR,U,1,1390,Lewis,2014,0,0,Carroll,e,e,1,2402,air,Christie,careless,Rowling,Carroll,Carroll,X,0,Last,name,of,author,of,Alice,in,Wonderland,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,63,minimal,leash,meander,sparse,SPARSE,R,2,707,,1315,0,0,meager,e,e,1,4110,leash,minimal,meander,sparse,meager,meager,X,0,Lacking,desirable,"qualities,",as,in,richness,or,strength,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,64,Saigon,thigh,sofa,Tokyo,SAIGON,B,1,779,Seoul,1528,1,0,Seoul,d,d,1,1547,Saigon,Tokyo,thigh,Seoul,sofa,Seoul,X,0,Capital,of,South,Korea,,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,65,Garner,water,garnish,Ball,GARNISH,P,3,389,Garland,4368,1,0,Garland,d,d,1,1395,Garner,Ball,water,Garland,garnish,Garland,X,0,Last,name,of,actress,who,played,Dorothy,in,Wizard,of,Oz,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,66,premature,hunt,precursor,advanced,PREMATURE,B,4,1288,precocious,3220,1,0,precocious,c,c,1,1374,advanced,hunt,precocious,precursor,premature,precocious,X,0,Having,developed,certain,abilities,or,proclivities,at,an,earlier,age,than,usual,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,67,initiate,brush,instantiate,provoke,PROVOKE,R,4,784,provoke,1206,0,1,instigate,c,c,1,1949,provoke,brush,instigate,instantiate,initiate,instigate,X,0,To,goad,or,push,forward;,to,incite,someone,to,do,"something,",especially,something,bad,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,68,delete,egg,depth,consume,DEPTH,P,2,1217,,839,0,0,deplete,c,c,1,1907,consume,egg,deplete,depth,delete,deplete,X,0,To,empty,of,a,principal,substance;,to,exhaust,the,abundance,of,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,69,Bolivar,plug,baklava,Franco,PLUG,U,4,2201,Rodriguez,2653,0,0,Batista,a,a,1,3538,Batista,baklava,Franco,Bolivar,plug,Batista,X,0,Cuban,president,overthrown,by,Castro,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,70,Mendel,plunge,manila,Ghandi,GHANDI,R,1,280,Mandela,1670,1,0,Mandela,b,b,1,1453,manila,Mandela,Mendel,plunge,Ghandi,Mandela,X,0,Last,name,of,South,African,imprisoned,for,27,years,before,becoming,president,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,71,Heinola,shop,handkerchief,Oslo,HANDKERCHIEF,P,1,1078,Helsinki,1960,1,0,Helsinki,b,b,1,2085,handkerchief,Helsinki,Heinola,shop,Oslo,Helsinki,X,0,Capital,of,Finland,,,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,72,disclaim,wrap,difficult,surrender,DIFFICULT,P,3,1650,neglect,1409,0,0,default,a,a,1,3929,default,difficult,surrender,disclaim,wrap,default,X,0,To,fail,to,"act,",to,"pay,",or,to,appear,for,judgment,in,court,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,73,O'Donnell,train,okra,Ginsburg,GINSBURG,R,1,2021,O'Connor,1807,1,0,O'Connor,d,d,1,2233,O'Donnell,Ginsburg,train,O'Connor,okra,O'Connor,X,0,Last,name,of,first,female,US,Supreme,Court,justice,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,74,mash,king,mice,cleave,CLEAVE,R,2,358,,1538,0,0,mince,e,b,0,2429,king,mash,mice,cleave,mince,mash,B,0,To,cut,or,chop,food,into,very,small,pieces,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,75,avoid,dove,absolve,refuse,DOVE,U,3,4443,,1283,0,0,abstain,e,c,0,2199,dove,avoid,absolve,refuse,abstain,absolve,P,0,To,refrain,deliberately,and,often,with,an,effort,of,self-denial,from,an,action,or,practice,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,76,reiterate,shell,recalculate,outline,REITERATE,B,3,672,reiterate,1913,0,1,recapitulate,d,a,0,2088,reiterate,outline,shell,recapitulate,recalculate,reiterate,B,1,Summarize,and,state,again,the,main,points,of,something,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,77,abandon,pink,abdomen,resign,PINK,U,3,1137,abdicate,1874,1,0,abdicate,a,a,1,1658,abdicate,abdomen,resign,abandon,pink,abdicate,X,0,To,formally,renounce,a,throne,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,78,allotment,screen,allergen,distribution,SCREEN,U,4,1252,separate,1241,0,0,allocation,b,b,1,4054,allergen,allocation,allotment,screen,distribution,allocation,X,0,Portion,set,aside,for,a,specific,purpose,or,to,particular,persons,or,things,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,79,differ,llama,diva,split,DIVA,P,4,919,meander,1455,0,0,diverge,c,c,1,2245,split,llama,diverge,diva,differ,diverge,X,0,To,extend,in,separate,directions,from,a,common,point;,to,turn,aside,or,deviate,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,80,Hyde,igloo,hall,Salomon,HALL,P,1,1376,Hale,1529,1,0,Hale,d,d,1,1516,Hyde,Salomon,igloo,Hale,hall,Hale,X,0,Last,name,of,man,known,for,saying,"I	only	regret	that	I	have	but	one	life	to	give	for	my	country",,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,81,iniquitous,key,injured,thoughtless,THOUGHTLESS,R,4,842,dumb,1013,0,0,injudicious,d,b,0,2914,iniquitous,thoughtless,key,injudicious,injured,thoughtless,R,1,Showing,poor,judgment;,unwise,,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,82,Cordoba,mint,caravan,Bogota,MINT,U,4,1145,Caracas,4658,1,0,Caracas,d,d,1,1306,Cordoba,Bogota,mint,Caracas,caravan,Caracas,X,0,Capital,of,Venezuela,,,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,83,neutralize,plain,numbing,invalidate,INVALIDATE,R,4,625,invalidate,1675,0,1,nullify,b,e,0,3545,numbing,nullify,neutralize,plain,invalidate,invalidate,R,0,Make,of,no,use,or,value;,cancel,out,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,84,Shelley,cave,ship,Wilde,SHELLEY,B,2,1613,,582,0,0,Shaw,a,a,1,2233,Shaw,ship,Wilde,Shelley,cave,Shaw,X,1,Last,name,of,Irish,author,well,known,for,Pygmalion,and,Man,and,Superman,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,85,illuminate,noise,elusive,clarify,ELUSIVE,P,2,665,2,522,0,0,elucidate,e,b,0,3152,noise,illuminate,elusive,clarify,elucidate,illuminate,B,1,To,make,something,clear;,explain,in,detail,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,86,Sundsvall,cleat,stockbroker,Copenhagen,SUNDSVALL,B,2,1999,,1315,0,0,Stockholm,c,c,1,3486,Copenhagen,cleat,Stockholm,stockbroker,Sundsvall,Stockholm,X,0,Capital,of,Sweden,,,,,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,87,epitaph,crack,elephant,nickname,ELEPHANT,P,4,1176,relevant,2455,0,0,epithet,a,d,0,4723,epithet,elephant,nickname,epitaph,crack,epitaph,B,0,An,adjective,or,phrase,expressing,a,quality,regarded,as,characteristic,of,the,person,or,thing,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,88,erratic,wrestle,ecstatic,bizarre,ECSTATIC,P,3,478,eccentric,1989,1,0,eccentric,a,a,1,1209,eccentric,ecstatic,bizarre,erratic,wrestle,eccentric,X,0,Unconventional,and,slightly,strange;,deviating,from,an,established,or,usual,pattern,or,style,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,89,Donne,tennis,dawn,Homer,DAWN,P,1,668,Dantes,3173,0,0,Dante,e,e,1,1865,tennis,Donne,dawn,Homer,Dante,Dante,X,0,Italian,poet,known,for,writing,"The	Inferno",,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,90,demonize,rhino,denizen,belittle,DENIZEN,P,4,1500,destroy,3233,0,0,denigrate,c,c,1,3162,belittle,rhino,denigrate,denizen,demonize,denigrate,X,0,To,criticize,unfairly;,to,attack,the,reputation,of,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,91,Cairo,banner,castle,Rabat,BANNER,U,1,259,Casablanca,2658,1,0,Casablanca,b,b,1,2295,castle,Casablanca,Cairo,banner,Rabat,Casablanca,X,0,Capital,of,Morocco,and,famous,movie,title,,,,,,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,92,Dubai,print,darken,Rwanda,DARKEN,P,1,230,Darfur,1414,1,0,Darfur,c,c,1,1613,Rwanda,print,Darfur,darken,Dubai,Darfur,X,0,Region,in,Sudan,where,guerilla,conflict,and,possibly,genocide,began,in,2003,,,,,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,93,Gerhardt,happy,gestalt,Bernstein,GESTALT,P,1,1222,Gershwin,1748,1,0,Gershwin,c,c,1,1368,Bernstein,happy,Gershwin,gestalt,Gerhardt,Gershwin,X,0,Last,name,of,American,composer,most,known,for,Rhapsody,in,Blue,and,An,American,in,Paris,,,,,,
5,Young,NotThePrime,tot not the prime,180,ExpProc4,94,presentation,wake,propogate,recommendation,PRESENTATION,B,3,856,presen,1803,0,0,proposition,e,e,1,3036,wake,presentation,propogate,recommendation,proposition,proposition,X,0,Something,offered,for,consideration,or,acceptance,,,,,,,,,,,,,,,,
